0	0.000000	inf	262512.000000	17503.000000	235560.000000	15706.000000	340797.000000	22723.000000	0.000000	0.000000	761.000000	50.000000	24696.000000	1646.000000	507.000000	33.000000	107205.000000	7148.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	0.000000	110000.000000	7334.000000	0.000000	0.000000	0.000000	0.000000	12	1.000000	24.000000	24	24	0
1	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	1016056.000000	67748.000000	56244.000000	3750.000000	84883.000000	5659.000000	0.000000	inf	104045.000000	6937.000000	24169.000000	1611.000000	60000.000000	4000.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100000.000000	6667.000000	5	1.000000	1.000000	1	1	0
2	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	120730.000000	8049.000000	70080.000000	4672.000000	75988.000000	5066.000000	20764.000000	1384.000000	286925.000000	19131.000000	0.000000	0.000000	70000.000000	4667.000000	0.000000	0.000000	0.000000	0.000000	100000.000000	6667.000000	17	1.000000	6.000000	6	6	0
3	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	33498.000000	2233.000000	125180.000000	8346.000000	87618.000000	5842.000000	135211.000000	9015.000000	121746.000000	8117.000000	0.000000	0.000000	110000.000000	7334.000000	130000.000000	8668.000000	0.000000	0.000000	0.000000	0.000000	9	1.000000	23.000000	23	23	0
4	261663.000000	17447.000000	254718.000000	16983.000000	0.000000	inf	348591.000000	23243.000000	0.000000	0.000000	0.000000	inf	28132.000000	1875.000000	80297.000000	5353.000000	103241.000000	6883.000000	0.000000	0.000000	200000.000000	13335.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20	1.000000	7.000000	7	7	0
5	261663.000000	17447.000000	254718.000000	16983.000000	235560.000000	15706.000000	348591.000000	23243.000000	0.000000	0.000000	19117.000000	1274.000000	8421.000000	561.000000	38541.000000	2569.000000	145780.000000	9720.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6	1.000000	24.000000	24	24	0
6	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	831.000000	55.000000	63581.000000	4239.000000	19060.000000	1270.000000	131627.000000	8776.000000	189473.000000	12633.000000	0.000000	0.000000	0.000000	0.000000	110000.000000	7334.000000	130000.000000	8668.000000	0.000000	0.000000	17	1.000000	24.000000	24	24	0
7	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	422813.000000	28192.000000	21644.000000	1443.000000	58163.000000	3878.000000	51571.000000	3438.000000	0.000000	0.000000	116724.000000	7782.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	0.000000	80000.000000	5334.000000	3	1.000000	25.000000	25	25	0
8	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	55756.000000	3717.000000	38151.000000	2543.000000	75988.000000	5066.000000	20764.000000	1384.000000	274651.000000	18313.000000	0.000000	0.000000	110000.000000	7334.000000	0.000000	0.000000	0.000000	0.000000	130000.000000	8668.000000	9	1.000000	6.000000	6	6	0
9	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	1016056.000000	67748.000000	94093.000000	6273.000000	28512.000000	1901.000000	124679.000000	8313.000000	5119.000000	341.000000	179760.000000	11985.000000	0.000000	inf	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	150000.000000	10001.000000	5	1.000000	29.000000	29	29	0
10	261663.000000	17447.000000	254718.000000	16983.000000	0.000000	inf	348591.000000	23243.000000	0.000000	0.000000	52461.000000	3497.000000	14272.000000	951.000000	0.000000	0.000000	63837.000000	4256.000000	0.000000	0.000000	80000.000000	5334.000000	110000.000000	7334.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6	1.000000	16.000000	16	16	0
11	261663.000000	17447.000000	254718.000000	16983.000000	235560.000000	15706.000000	348591.000000	23243.000000	0.000000	0.000000	284716.000000	18984.000000	30864.000000	2057.000000	39857.000000	2657.000000	48250.000000	3217.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	110000.000000	7334.000000	0.000000	0.000000	0.000000	0.000000	18	1.000000	23.000000	23	23	0
12	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	422813.000000	28192.000000	8159.000000	544.000000	0.000000	0.000000	36206.000000	2414.000000	98593.000000	6573.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	0.000000	80000.000000	5334.000000	10	1.000000	22.000000	22	22	0
13	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	1016056.000000	67748.000000	191158.000000	12745.000000	54834.000000	3656.000000	2416.000000	161.000000	38250.000000	2550.000000	56610.000000	3774.000000	0.000000	0.000000	110000.000000	7334.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	17	1.000000	2.000000	2	2	0
14	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	0.000000	inf	1016056.000000	67748.000000	12069.000000	804.000000	140179.000000	9346.000000	116118.000000	7742.000000	141687.000000	9447.000000	224900.000000	14995.000000	80000.000000	5334.000000	110000.000000	7334.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3	1.000000	5.000000	5	5	0
15	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	1016056.000000	67748.000000	336051.000000	22407.000000	94125.000000	6276.000000	116003.000000	7734.000000	45639.000000	3043.000000	417304.000000	27824.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5	0.625000	0.072760	8	5	3
16	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	422813.000000	28192.000000	22251.000000	1483.000000	68735.000000	4583.000000	934.000000	62.000000	28511.000000	1901.000000	108233.000000	7216.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	110000.000000	7334.000000	17	1.000000	2.000000	2	2	0
17	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	422813.000000	28192.000000	17678.000000	1178.000000	34067.000000	2271.000000	-3508.000000	233.000000	85153.000000	5677.000000	41302.000000	2753.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	inf	6	1.000000	2.000000	2	2	0
18	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	960000.000000	64010.000000	32030.000000	2135.000000	7193.000000	479.000000	296115.000000	19744.000000	77618.000000	5175.000000	6405.000000	427.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12	1.000000	2.000000	2	2	0
19	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	422813.000000	28192.000000	51753.000000	3450.000000	66526.000000	4435.000000	27905.000000	1860.000000	1745.000000	116.000000	151380.000000	10093.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	0.000000	80000.000000	5334.000000	24	1.000000	23.000000	23	23	0
20	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	564342.000000	37628.000000	25432.000000	1695.000000	37506.000000	2500.000000	15230.000000	1015.000000	3564.000000	237.000000	121273.000000	8086.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	110000.000000	7334.000000	0.000000	0.000000	24	1.000000	1.000000	1	1	0
21	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	0.000000	inf	534000.000000	35605.000000	205168.000000	13680.000000	159563.000000	10639.000000	69631.000000	4642.000000	41460.000000	2764.000000	269556.000000	17973.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	0.000000	80000.000000	5334.000000	12	1.000000	7.000000	7	7	0
22	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	138248.000000	9218.000000	12882.000000	858.000000	110520.000000	7369.000000	39087.000000	2606.000000	110688.000000	7380.000000	110000.000000	7334.000000	80000.000000	5334.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24	1.000000	5.000000	5	5	0
23	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	1016056.000000	67748.000000	17737.000000	1182.000000	28512.000000	1901.000000	89472.000000	5965.000000	11177.000000	745.000000	18613.000000	1241.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3	1.000000	32.000000	32	32	0
24	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	422813.000000	28192.000000	17923.000000	1195.000000	14664.000000	977.000000	13286.000000	885.000000	18742.000000	1249.000000	0.000000	0.000000	0.000000	0.000000	80000.000000	5334.000000	0.000000	0.000000	0.000000	0.000000	90000.000000	6000.000000	18	1.000000	23.000000	23	23	0
25	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	960000.000000	64010.000000	49078.000000	3272.000000	8514.000000	567.000000	8730.000000	582.000000	0.000000	inf	252926.000000	16864.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	inf	0.000000	0.000000	24	1.000000	20.000000	20	20	0
26	303853.000000	20260.000000	297032.000000	19805.000000	332323.000000	22158.000000	191336.000000	12757.000000	1016056.000000	67748.000000	136528.000000	9103.000000	55055.000000	3670.000000	131323.000000	8756.000000	48867.000000	3258.000000	458235.000000	30553.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3	1.000000	5.000000	5	5	0
27	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	19201.000000	1280.000000	18958.000000	1264.000000	77950.000000	5197.000000	72071.000000	4805.000000	85371.000000	5692.000000	130000.000000	8668.000000	0.000000	0.000000	0.000000	0.000000	110000.000000	7334.000000	0.000000	0.000000	17	1.000000	24.000000	24	24	0
28	163854.000000	10925.000000	68735.000000	4583.000000	90255.000000	6017.000000	90276.000000	6019.000000	419453.000000	27968.000000	93753.000000	6251.000000	11437.000000	762.000000	105659.000000	7045.000000	0.000000	0.000000	40767.000000	2718.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17	0.913043	9.260670	23	21	2
29	261663.000000	17447.000000	254718.000000	16983.000000	235560.000000	15706.000000	348591.000000	23243.000000	0.000000	0.000000	16638.000000	1109.000000	4755.000000	317.000000	26598.000000	1773.000000	62782.000000	4186.000000	0.000000	0.000000	80000.000000	5334.000000	0.000000	0.000000	90000.000000	6000.000000	0.000000	0.000000	0.000000	0.000000	24	1.000000	21.000000	21	21	0
30	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	0.000000	inf	534000.000000	35605.000000	45853.000000	3057.000000	73171.000000	4878.000000	113386.000000	7560.000000	135211.000000	9015.000000	20348.000000	1356.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	110000.000000	7334.000000	90000.000000	6000.000000	5	1.000000	23.000000	23	23	0
31	224002.000000	14935.000000	193485.000000	12901.000000	183852.000000	12258.000000	135211.000000	9015.000000	534000.000000	35605.000000	30487.000000	2032.000000	143692.000000	9581.000000	8067.000000	537.000000	18827.000000	1255.000000	234054.000000	15606.000000	100000.000000	6667.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	70000.000000	4667.000000	1	1.000000	15.000000	15	15	0
32	261663.000000	17447.000000	254718.000000	16983.000000	0.000000	inf	348591.000000	23243.000000	0.000000	0.000000	169277.000000	11286.000000	112672.000000	7512.000000	141385.000000	9427.000000	176506.000000	11768.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12	1.000000	9.000000	9	9	0
